Timestamp,Usage EXACT 29335,Gradient EXACT 29335,Temperature EXACT 29335,Usage EXACT 29329,Gradient EXACT 29329,Temperature EXACT 29329
2025-11-19 14:15:32,0,0.01,27.96,0,-0.04,25.36
2025-11-19 14:17:32,0,0.02,28.06,0,-0.04,25.36
2025-11-19 14:19:32,0,0.05,28.17,0,-0.04,25.36
2025-11-19 14:21:32,0,0.04,28.27,0,0.01,25.41
2025-11-19 14:23:32,0,0.04,28.38,0,0.05,25.46
2025-11-19 14:25:32,0,0.01,28.38,0,0.06,25.46
2025-11-19 14:27:32,0,0.02,28.39,0,0.06,25.46
2025-11-19 14:29:32,0,0.06,28.49,0,0.06,25.46
2025-11-19 14:31:32,0,0.01,28.49,0,0.06,25.46
2025-11-19 14:33:32,0,0.01,28.49,0,0.06,25.46
2025-11-19 14:35:32,0,0.01,28.49,0,0.06,25.46
2025-11-19 14:37:32,0,0.03,28.55,0,0.06,25.46
2025-11-19 14:39:32,0,0.01,28.59,0,0.06,25.46
2025-11-19 14:41:32,0,0.07,28.66,0,0.04,25.46
2025-11-19 14:43:32,0,0.09,28.70,0,-0.00,25.46
2025-11-19 14:45:32,0,0.09,28.70,0,-0.04,25.46
2025-11-19 14:47:32,0,0.08,28.66,0,-0.04,25.46
2025-11-19 14:49:32,0,0.02,28.59,0,-0.04,25.46
2025-11-19 14:51:32,0,0.04,28.55,0,-0.04,25.46
2025-11-19 14:53:32,0,0.01,28.49,0,-0.04,25.46
2025-11-19 14:55:32,0,0.11,28.49,0,-0.04,25.46
2025-11-19 14:57:32,0,0.11,28.48,0,-0.04,25.47
2025-11-19 14:59:32,0,0.02,28.38,0,-0.04,25.47
2025-11-19 15:01:32,0,0.01,28.38,0,-0.03,25.47
2025-11-19 15:03:32,0,0.04,28.38,0,-0.04,25.46
2025-11-19 15:05:32,0,0.05,28.31,0,-0.04,25.46
2025-11-19 15:07:32,0,0.01,28.27,0,-0.04,25.46
2025-11-19 15:09:32,0,0.01,28.27,0,-0.04,25.46
2025-11-19 15:11:32,0,0.08,28.27,0,-0.03,25.47
2025-11-19 15:13:32,0,0.04,28.20,0,-0.00,25.51
2025-11-19 15:15:32,0,0.01,28.17,0,0.04,25.55
2025-11-19 15:17:32,0,0.01,28.17,0,0.06,25.56
2025-11-19 15:19:32,0,0.01,28.17,0,0.06,25.56
2025-11-19 15:21:32,0,0.01,28.17,0,0.06,25.56
2025-11-19 15:23:32,0,0.06,28.11,0,0.06,25.56
2025-11-19 15:25:32,0,0.01,28.06,0,0.04,25.54
2025-11-19 15:27:32,0,0.01,28.06,0,0.06,25.56
2025-11-19 15:29:32,0,0.01,28.06,0,0.06,25.56
2025-11-19 15:31:32,0,0.01,28.06,0,0.06,25.56
2025-11-19 15:33:32,0,0.02,28.07,0,0.01,25.56
2025-11-19 15:35:32,0,0.06,28.17,0,0.00,25.56
2025-11-19 15:37:32,0,0.08,28.13,0,-0.04,25.56
2025-11-19 15:39:32,0,0.03,28.07,0,-0.04,25.56
2025-11-19 15:41:32,0,0.01,28.06,0,-0.04,25.56
2025-11-19 15:43:32,0,0.01,28.06,0,-0.04,25.56
2025-11-19 15:45:32,0,0.01,28.06,0,-0.04,25.56
2025-11-19 15:47:32,0,0.01,28.06,0,-0.04,25.56
2025-11-19 15:49:32,0,0.01,28.06,0,-0.04,25.56
2025-11-19 15:51:32,0,0.05,28.02,0,-0.04,25.56
2025-11-19 15:53:32,0,0.01,27.96,0,-0.03,25.58
2025-11-19 15:55:32,0,0.01,27.96,0,-0.04,25.57
2025-11-19 15:57:32,0,0.01,27.96,0,-0.02,25.59
2025-11-19 15:59:32,0,0.06,27.96,0,-0.01,25.59
2025-11-19 16:01:32,0,0.03,27.88,0,0.02,25.63
2025-11-19 16:03:32,0,0.01,27.85,0,-0.03,25.58
2025-11-19 16:05:32,0,0.01,27.85,0,-0.04,25.57
2025-11-19 16:07:32,0,0.08,27.85,0,-0.04,25.56
2025-11-19 16:09:32,0,0.08,27.81,0,-0.04,25.56
2025-11-19 16:11:32,0,0.02,27.75,0,-0.04,25.56
2025-11-19 16:13:32,0,0.01,27.75,0,-0.01,25.60
2025-11-19 16:15:32,0,0.01,27.75,0,0.05,25.66
2025-11-19 16:17:32,0,0.01,27.75,0,0.06,25.66
2025-11-19 16:19:32,0,0.01,27.75,0,0.06,25.66
2025-11-19 16:21:32,0,0.06,27.81,0,0.06,25.66
2025-11-19 16:23:32,0,0.11,27.85,0,0.06,25.66
2025-11-19 16:25:32,0,0.03,27.76,0,0.06,25.66
2025-11-19 16:27:32,0,0.03,27.77,0,0.06,25.66
2025-11-19 16:29:32,0,0.01,27.75,0,0.06,25.66
2025-11-19 16:31:32,0,0.01,27.75,0,0.06,25.66
2025-11-19 16:33:32,0,0.04,27.75,0,0.06,25.66
2025-11-19 16:35:32,0,0.04,27.68,0,0.06,25.66
2025-11-19 16:37:32,0,0.02,27.65,0,0.06,25.66
2025-11-19 16:39:32,0,0.04,27.69,0,0.06,25.66
2025-11-19 16:41:32,0,0.01,27.75,0,0.06,25.66
2025-11-19 16:43:32,0,0.01,27.75,0,0.06,25.66
2025-11-19 16:45:32,0,0.01,27.75,0,0.05,25.66
2025-11-19 16:47:32,0,0.01,27.75,0,-0.01,25.66
2025-11-19 16:49:32,0,0.04,27.74,0,-0.02,25.66
2025-11-19 16:51:32,0,0.03,27.67,0,-0.04,25.66
2025-11-19 16:53:32,0,0.04,27.68,0,-0.04,25.66
2025-11-19 16:55:32,0,0.01,27.64,0,-0.04,25.66
2025-11-19 16:57:32,0,0.01,27.64,0,-0.04,25.66
2025-11-19 16:59:32,0,0.01,27.64,0,-0.04,25.66
2025-11-19 17:01:32,0,0.01,27.64,0,-0.04,25.66
2025-11-19 17:03:32,0,0.02,27.64,0,-0.04,25.66
2025-11-19 17:05:32,0,0.03,27.56,0,-0.04,25.66
2025-11-19 17:07:32,0,0.01,27.54,0,-0.03,25.66
2025-11-19 17:09:32,0,0.03,27.54,0,0.03,25.66
2025-11-19 17:11:32,0,0.01,27.43,0,0.06,25.66
2025-11-19 17:13:32,0,0.04,27.43,0,0.06,25.66
2025-11-19 17:15:32,0,0.02,27.33,0,0.06,25.66
2025-11-19 17:17:32,0,0.01,27.22,0,0.06,25.66
2025-11-19 17:19:32,0,0.01,27.12,0,0.06,25.66
2025-11-19 17:21:32,0,0.01,27.01,0,0.06,25.66
2025-11-19 17:23:32,0,0.02,27.01,0,0.06,25.66
2025-11-19 17:25:32,0,0.08,27.01,0,0.06,25.66
2025-11-19 17:27:32,0,0.08,27.01,0,0.06,25.66
2025-11-19 17:29:32,0,0.09,27.01,0,0.06,25.66
2025-11-19 17:31:32,0,0.05,26.95,0,0.06,25.66
2025-11-19 17:33:32,0,0.01,26.91,0,0.06,25.66
2025-11-19 17:35:32,0,0.01,26.91,0,0.06,25.66
2025-11-19 17:37:32,0,0.01,26.91,0,0.06,25.66
2025-11-19 17:39:32,0,0.01,26.91,0,0.05,25.65
2025-11-19 17:41:32,0,0.01,26.91,0,0.02,25.63
2025-11-19 17:43:32,0,0.01,26.82,0,-0.03,25.56
2025-11-19 17:45:32,0,0.01,26.81,0,0.05,25.56
2025-11-19 17:47:32,0,0.02,26.81,0,0.06,25.56
2025-11-19 17:49:32,0,0.01,26.70,0,0.01,25.51
2025-11-19 17:51:32,0,0.01,26.65,0,0.06,25.46
2025-11-19 17:53:32,0,0.01,26.54,0,-0.00,25.36
2025-11-19 17:55:32,0,0.01,26.44,0,0.01,25.30
2025-11-19 17:57:32,0,0.05,26.38,0,0.01,25.20
2025-11-19 17:59:32,0,0.01,26.29,0,0.03,25.10
2025-11-19 18:01:32,0,0.01,26.29,0,0.06,25.05
2025-11-19 18:03:32,0,0.01,26.23,0,0.01,24.98
2025-11-19 18:05:32,0,0.04,26.16,0,0.01,24.89
2025-11-19 18:07:32,0,0.01,26.08,0,0.01,24.79
2025-11-19 18:09:32,0,0.01,25.98,0,0.04,24.74
2025-11-19 18:11:32,0,0.01,25.98,0,-0.03,24.64
2025-11-19 18:13:32,0,0.02,25.98,0,-0.04,24.64
2025-11-19 18:15:32,0,0.01,25.98,0,0.04,24.73
2025-11-19 18:17:32,0,0.02,26.04,0,0.01,24.74
2025-11-19 18:19:32,0,0.01,26.08,0,0.01,24.79
2025-11-19 18:21:32,0,0.08,26.18,0,0.01,24.84
2025-11-19 18:23:32,0,0.02,26.18,0,-0.03,24.85
2025-11-19 18:25:32,0,0.01,26.18,0,0.05,24.94
2025-11-19 18:27:32,0,0.01,26.18,0,0.06,24.94
2025-11-19 18:29:32,0,0.01,26.18,0,-0.03,24.94
2025-11-19 18:31:32,0,0.01,26.18,0,0.01,24.94
2025-11-19 18:33:32,0,0.05,26.14,0,0.03,24.91
2025-11-19 18:35:32,0,0.01,26.08,0,-0.03,24.84
2025-11-19 18:37:32,0,0.01,26.08,0,-0.04,24.84
2025-11-19 18:39:32,0,0.01,26.08,0,-0.04,24.84
2025-11-19 18:41:32,0,0.01,26.08,0,0.03,24.92
2025-11-19 18:43:32,0,0.01,26.08,0,0.06,24.94
2025-11-19 18:45:32,0,0.06,26.14,0,0.01,24.94
2025-11-19 18:47:32,0,0.04,26.18,0,0.00,24.98
2025-11-19 18:49:32,0,0.01,26.18,0,0.05,25.05
2025-11-19 18:51:32,0,0.01,26.18,0,0.06,25.05
2025-11-19 18:53:32,0,0.01,26.18,0,-0.00,25.05
2025-11-19 18:55:32,0,-0.01,26.22,0,-0.02,25.07
2025-11-19 18:57:32,0,0.01,26.29,0,0.05,25.15
2025-11-19 18:59:32,0,0.01,26.29,0,0.02,25.15
2025-11-19 19:01:32,0,0.01,26.29,0,-0.03,25.15
2025-11-19 19:03:32,0,0.01,26.29,0,-0.04,25.15
2025-11-19 19:05:32,0,0.01,26.29,0,0.05,25.15
2025-11-19 19:07:32,0,0.01,26.29,0,0.06,25.15
2025-11-19 19:09:32,0,0.01,26.29,0,0.06,25.15
2025-11-19 19:11:32,0,0.01,26.29,0,0.01,25.10
2025-11-19 19:13:32,0,0.01,26.29,0,-0.01,25.05
2025-11-19 19:15:32,0,0.01,26.29,0,-0.01,25.05
2025-11-19 19:17:32,0,0.01,26.24,0,0.02,25.01
2025-11-19 19:19:32,0,0.01,26.18,0,0.06,24.94
2025-11-19 19:21:32,0,0.01,26.18,0,0.06,24.94
2025-11-19 19:23:32,0,0.01,26.18,0,0.06,24.94
2025-11-19 19:25:32,0,0.01,26.18,0,0.06,24.94
2025-11-19 19:27:32,0,0.01,26.18,0,0.06,24.94
2025-11-19 19:29:32,0,0.01,26.18,0,0.06,24.94
2025-11-19 19:31:32,0,0.01,26.18,0,0.06,24.94
2025-11-19 19:33:32,0,0.01,26.18,0,0.06,24.94
2025-11-19 19:35:32,0,-0.02,26.20,0,0.06,24.94
2025-11-19 19:37:32,0,0.01,26.29,0,0.06,24.94
2025-11-19 19:39:32,0,0.01,26.29,0,0.04,24.94
2025-11-19 19:41:32,0,0.00,26.23,0,0.06,24.94
2025-11-19 19:43:32,0,0.01,26.18,0,0.01,24.84
2025-11-19 19:45:32,0,0.04,26.11,0,0.06,24.84
2025-11-19 19:47:32,0,0.01,26.08,0,0.06,24.84
2025-11-19 19:49:32,0,0.01,26.08,0,0.06,24.84
2025-11-19 19:51:32,0,0.01,26.08,0,0.06,24.84
2025-11-19 19:53:32,0,0.01,26.08,0,-0.03,24.84
2025-11-19 19:55:32,0,0.01,26.08,0,-0.04,24.84
2025-11-19 19:57:32,0,0.01,26.08,0,-0.03,24.86
2025-11-19 19:59:32,0,0.01,26.08,0,0.04,24.93
2025-11-19 20:01:32,0,0.01,26.08,0,0.06,24.94
2025-11-19 20:03:32,0,0.01,26.08,0,0.06,24.94
2025-11-19 20:05:32,0,0.01,26.08,0,0.06,24.94
2025-11-19 20:07:32,0,0.01,26.08,0,0.06,24.94
2025-11-19 20:09:32,0,0.01,26.08,0,0.06,24.94
2025-11-19 20:11:32,0,0.01,26.08,0,0.06,24.94
2025-11-19 20:13:32,0,0.01,26.08,0,0.06,24.94
2025-11-19 20:15:32,0,0.01,26.08,0,0.06,24.94
2025-11-19 20:17:32,0,0.01,26.08,0,0.06,24.94
2025-11-19 20:19:32,0,-0.01,26.06,0,0.06,24.94
2025-11-19 20:21:32,0,-0.04,26.01,0,0.06,24.94
2025-11-19 20:23:32,0,0.01,26.01,0,0.06,24.94
2025-11-19 20:25:32,0,0.02,25.98,0,0.06,24.94
2025-11-19 20:27:32,0,0.01,25.98,0,0.06,24.94
2025-11-19 20:29:32,0,0.00,26.01,0,0.06,24.94
2025-11-19 20:31:32,0,-0.04,26.02,0,0.06,24.94
2025-11-19 20:33:32,0,-0.04,26.03,0,0.06,24.94
2025-11-19 20:35:32,0,0.01,26.08,0,-0.00,24.94
2025-11-19 20:37:32,0,0.01,26.08,0,-0.03,24.94
2025-11-19 20:39:32,0,0.01,26.08,0,-0.04,24.94
2025-11-19 20:41:32,0,0.01,26.08,0,-0.04,24.94
2025-11-19 20:43:32,0,0.01,26.08,0,-0.04,24.94
2025-11-19 20:45:32,0,0.01,26.08,0,-0.04,24.94
2025-11-19 20:47:32,0,0.01,26.08,0,-0.04,24.94
2025-11-19 20:49:32,0,0.01,26.08,0,-0.04,24.94
2025-11-19 20:51:32,0,0.01,26.08,0,-0.04,24.94
2025-11-19 20:53:32,0,0.01,26.08,0,-0.04,24.94
2025-11-19 20:55:32,0,0.01,26.08,0,-0.03,24.94
2025-11-19 20:57:32,0,0.01,26.08,0,-0.00,24.94
2025-11-19 20:59:32,0,0.01,26.08,0,0.04,24.94
2025-11-19 21:01:32,0,0.01,26.08,0,0.06,24.94
2025-11-19 21:03:32,0,0.01,26.08,0,0.06,24.94
2025-11-19 21:05:32,0,0.01,26.08,0,0.06,24.94
2025-11-19 21:07:32,0,0.01,26.08,0,0.06,24.94
2025-11-19 21:09:32,0,0.01,26.08,0,0.06,24.94
2025-11-19 21:11:32,0,0.01,26.08,0,0.06,24.94
2025-11-19 21:13:32,0,0.01,26.08,0,0.06,24.94
2025-11-19 21:15:32,0,0.01,26.08,0,0.06,24.94
2025-11-19 21:17:32,0,0.01,26.08,0,0.06,24.94
2025-11-19 21:19:32,0,0.01,26.08,0,0.06,24.94
2025-11-19 21:21:32,0,0.01,26.08,0,0.05,24.93
2025-11-19 21:23:32,0,0.01,26.08,0,0.01,24.89
2025-11-19 21:25:32,0,0.01,26.08,0,-0.03,24.86
2025-11-19 21:27:32,0,0.01,26.08,0,-0.04,24.84
2025-11-19 21:29:32,0,0.01,26.08,0,-0.04,24.84
2025-11-19 21:31:32,0,0.01,26.08,0,-0.04,24.84
2025-11-19 21:33:32,0,0.01,26.08,0,-0.04,24.84
2025-11-19 21:35:32,0,0.01,26.08,0,-0.04,24.84
2025-11-19 21:37:32,0,0.01,26.08,0,-0.04,24.84
2025-11-19 21:39:32,0,0.01,26.08,0,-0.04,24.84
2025-11-19 21:41:32,0,0.01,26.08,0,-0.04,24.84
2025-11-19 21:43:32,0,0.01,26.08,0,-0.04,24.84
2025-11-19 21:45:32,0,0.01,26.08,0,-0.01,24.84
2025-11-19 21:47:32,0,0.01,26.08,0,0.03,24.84
2025-11-19 21:49:32,0,0.01,26.08,0,0.06,24.84
2025-11-19 21:51:32,0,0.01,26.08,0,0.06,24.84
2025-11-19 21:53:32,0,0.01,26.08,0,0.06,24.84
2025-11-19 21:55:32,0,0.01,26.08,0,0.06,24.84
2025-11-19 21:57:32,0,0.01,26.08,0,0.06,24.84
2025-11-19 21:59:32,0,0.01,26.08,0,0.06,24.84
2025-11-19 22:01:32,0,0.01,26.08,0,0.06,24.84
2025-11-19 22:03:32,0,0.01,26.08,0,0.06,24.84
2025-11-19 22:05:32,0,0.00,26.07,0,0.06,24.84
2025-11-19 22:07:32,0,-0.05,26.01,0,0.02,24.80
2025-11-19 22:09:32,0,-0.06,26.01,0,-0.03,24.74
2025-11-19 22:11:32,0,-0.07,25.99,0,-0.04,24.74
2025-11-19 22:13:32,0,-0.02,25.98,0,-0.04,24.74
2025-11-19 22:15:32,0,0.01,25.98,0,-0.04,24.74
2025-11-19 22:17:32,0,0.01,25.98,0,-0.04,24.74
2025-11-19 22:19:32,0,0.01,25.98,0,-0.04,24.74
2025-11-19 22:21:32,0,0.01,25.98,0,-0.00,24.74
2025-11-19 22:23:32,0,0.01,25.98,0,0.05,24.74
2025-11-19 22:25:32,0,0.01,25.98,0,0.06,24.74
2025-11-19 22:27:32,0,0.01,25.98,0,0.06,24.74
2025-11-19 22:29:32,0,0.01,25.98,0,0.06,24.74
2025-11-19 22:31:32,0,0.01,25.98,0,0.06,24.74
2025-11-19 22:33:32,0,0.01,25.98,0,0.06,24.74
2025-11-19 22:35:32,0,0.01,25.98,0,0.06,24.74
2025-11-19 22:37:32,0,0.01,25.98,0,0.06,24.74
2025-11-19 22:39:32,0,0.01,25.98,0,0.06,24.74
2025-11-19 22:41:32,0,0.01,25.98,0,0.06,24.74
2025-11-19 22:43:32,0,0.01,25.98,0,0.05,24.73
2025-11-19 22:45:32,0,0.01,25.98,0,0.04,24.72
2025-11-19 22:47:32,0,-0.02,25.95,0,0.00,24.68
2025-11-19 22:49:32,0,-0.03,25.94,0,-0.04,24.64
2025-11-19 22:51:32,0,-0.07,25.89,0,-0.04,24.64
2025-11-19 22:53:32,0,-0.06,25.88,0,-0.04,24.64
2025-11-19 22:55:32,0,-0.02,25.87,0,-0.04,24.64
2025-11-19 22:57:32,0,0.01,25.87,0,-0.04,24.64
2025-11-19 22:59:32,0,0.01,25.87,0,-0.04,24.64
2025-11-19 23:01:32,0,0.01,25.87,0,-0.04,24.64
2025-11-19 23:03:32,0,0.01,25.87,0,-0.04,24.64
2025-11-19 23:05:32,0,0.01,25.87,0,-0.04,24.64
2025-11-19 23:07:32,0,0.01,25.87,0,-0.04,24.64
2025-11-19 23:09:32,0,0.01,25.87,0,-0.04,24.64
2025-11-19 23:11:32,0,0.01,25.87,0,-0.01,24.64
2025-11-19 23:13:32,0,0.01,25.87,0,0.01,24.64
2025-11-19 23:15:32,0,0.01,25.87,0,0.05,24.64
2025-11-19 23:17:32,0,0.01,25.87,0,0.06,24.64
2025-11-19 23:19:32,0,0.01,25.87,0,0.06,24.64
2025-11-19 23:21:32,0,0.01,25.87,0,0.06,24.64
2025-11-19 23:23:32,0,0.01,25.87,0,0.06,24.64
2025-11-19 23:25:32,0,0.01,25.87,0,0.06,24.64
2025-11-19 23:27:32,0,-0.01,25.85,0,0.06,24.64
2025-11-19 23:29:32,0,-0.05,25.82,0,0.06,24.64
2025-11-19 23:31:32,0,-0.08,25.79,0,0.06,24.64
2025-11-19 23:33:32,0,-0.09,25.78,0,0.06,24.64
2025-11-19 23:35:32,0,-0.09,25.77,0,0.06,24.64
2025-11-19 23:37:32,0,-0.06,25.77,0,0.06,24.64
2025-11-19 23:39:32,0,-0.04,25.77,0,0.06,24.64
2025-11-19 23:41:32,0,-0.01,25.77,0,0.06,24.64
2025-11-19 23:43:32,0,-0.00,25.77,0,0.07,24.64
2025-11-19 23:45:32,0,0.01,25.77,0,0.07,24.64
2025-11-19 23:47:32,0,0.01,25.77,0,0.08,24.64
2025-11-19 23:49:32,0,0.01,25.77,0,0.08,24.64
2025-11-19 23:51:32,0,0.01,25.77,0,0.09,24.64
2025-11-19 23:53:32,0,0.01,25.77,0,0.09,24.64
2025-11-19 23:55:32,0,0.01,25.77,0,0.10,24.64
2025-11-19 23:57:32,0,0.02,25.77,0,0.10,24.64
2025-11-19 23:59:32,0,0.02,25.77,0,0.10,24.64
2025-11-20 00:01:32,0,0.03,25.77,0,0.09,24.63
2025-11-20 00:03:32,0,0.03,25.77,0,0.08,24.62
2025-11-20 00:05:32,0,0.03,25.77,0,0.05,24.59
2025-11-20 00:07:32,0,0.04,25.77,0,0.03,24.57
2025-11-20 00:09:32,0,0.05,25.77,0,0.00,24.54
2025-11-20 00:11:32,0,0.05,25.77,0,0.04,24.57
2025-11-20 00:13:32,0,0.05,25.77,0,0.04,24.57
2025-11-20 00:15:32,0,0.05,25.77,0,0.04,24.57
2025-11-20 00:17:32,0,0.05,25.77,0,0.08,24.62
2025-11-20 00:19:32,0,0.02,25.73,0,0.08,24.62
2025-11-20 00:21:32,0,-0.01,25.68,0,0.06,24.60
2025-11-20 00:23:32,0,0.02,25.66,0,0.05,24.58
2025-11-20 00:25:32,0,0.03,25.66,0,0.02,24.56
2025-11-20 00:27:32,0,0.04,25.66,0,0.00,24.53
2025-11-20 00:29:32,0,0.08,25.66,0,0.00,24.53
2025-11-20 00:31:32,0,0.09,25.66,0,0.00,24.53
2025-11-20 00:33:32,0,0.09,25.66,0,0.00,24.53
2025-11-20 00:35:32,0,0.09,25.66,0,0.00,24.53
2025-11-20 00:37:32,0,0.03,25.60,0,0.00,24.53
2025-11-20 00:39:32,0,0.05,25.56,0,0.01,24.53
2025-11-20 00:41:32,0,0.09,25.56,0,0.07,24.53
2025-11-20 00:43:32,0,0.10,25.56,0,0.10,24.53
2025-11-20 00:45:32,0,0.10,25.56,0,0.10,24.53
2025-11-20 00:47:32,0,0.10,25.56,0,0.10,24.53
2025-11-20 00:49:32,0,0.05,25.47,0,0.10,24.53
2025-11-20 00:51:32,0,0.09,25.46,0,0.10,24.53
2025-11-20 00:53:32,0,0.10,25.46,0,0.10,24.53
2025-11-20 00:55:32,0,0.10,25.46,0,0.10,24.53
2025-11-20 00:57:32,0,0.10,25.46,0,0.10,24.53
2025-11-20 00:59:32,0,0.10,25.46,0,0.10,24.53
2025-11-20 01:01:32,0,0.05,25.41,0,0.08,24.52
2025-11-20 01:03:32,0,0.01,25.36,0,0.04,24.47
2025-11-20 01:05:32,0,0.05,25.36,0,0.02,24.45
2025-11-20 01:07:32,0,0.09,25.36,0,0.00,24.44
2025-11-20 01:09:32,0,0.10,25.36,0,0.00,24.43
2025-11-20 01:11:32,0,0.10,25.36,0,0.00,24.43
2025-11-20 01:13:32,0,0.10,25.36,0,0.00,24.43
2025-11-20 01:15:32,0,0.10,25.36,0,0.00,24.43
2025-11-20 01:17:32,0,0.10,25.36,0,0.00,24.43
